course_id,department,enroll,weekdays,start,end,location,capacity,instructor
259,CLA,53,MW,11:15 AM,12:30 PM,Anderson Hall 230,60,"Capper, Emily Ruth; Barton, Aleisha Elizabeth"
260,CLA,27,TTh,9:45 AM,11:00 AM,Blegen Hall 215,30,"Stockmann, Colleen Maura; Barton, Aleisha Elizabeth"
261,CLA,4,W,2:30 PM,5:00 PM,Hubert H. Humphrey School 35,15,"Maier, Angelica J; Monnier, Gilliane F"
262,CLA,14,TTh,1:00 PM,2:15 PM,Blegen Hall 125,20,"Ostrow, Steven F; Watson, Jami Michelle"
263,CLA,15,MW,1:00 PM,2:15 PM,Blegen Hall 115,35,"Greenberg, Daniel Mark"
264,CLA,5,Th,2:30 PM,5:00 PM,Walter W Heller Hall 445,15,"Gaudio, Michael"
265,CLA,28,MW,1:00 PM,2:15 PM,Appleby Hall 3,30,"Nguyen, Khoi"
266,CLA,27,TTh,9:45 AM,11:00 AM,Blegen Hall 155,30,"Fajardo, Kale Bantigue"
267,CLA,18,TTh,2:30 PM,3:45 PM,Blegen Hall 260,20,"May, Elaine Tyler"
268,CLA,224,TTh,2:30 PM,3:45 PM,Anderson Hall 310,225,"Karjanen, David J; Leppink, Laura Rose; McHugh, Brendan; Mitchell, Paige"
269,CLA,28,TTh,1:00 PM,2:15 PM,Nicholson Hall 335,30,"Carroll, Kidiocus Lee"
270,CLA,29,MW,9:45 AM,11:00 AM,Appleby Hall 3,30,"Fajardo, Kale Bantigue"
271,CLA,2,T,5:00 PM,7:30 PM,Blegen Hall 235,10,"Murphy, Kevin P."
272,CLA,49,MW,2:30 PM,3:45 PM,Folwell Hall 108,45,"Powell, Elliott Hunter"
273,CLA,24,W,4:00 PM,6:30 PM,Bruininks Hall 123,25,"McDowell, Scott Richard"
274,CLA,73,MW,11:15 AM,12:30 PM,Nicholson Hall 125,100,"Whitson, Joseph K; Gaither, Acoma Jeannine Bazoline; Lee, Michelle"
275,CLA,98,TTh,11:15 AM,12:30 PM,Nicholson Hall 275,100,"Tchepikova-Treon, Matthew Joseph"
276,CLA,29,M,1:25 PM,2:15 PM,Appleby Hall 219,30,"Pyle, Kai"
277,CLA,17,M,2:30 PM,3:20 PM,Appleby Hall 226,30,"Seweid-DeAngelis, Thomas"
278,CLA,29,W,1:25 PM,2:15 PM,Vincent Hall 206,30,"Pyle, Kai"
279,CLA,23,W,2:30 PM,3:20 PM,Bruininks Hall 123,30,"Seweid-DeAngelis, Thomas"
280,CLA,24,TTh,1:00 PM,2:15 PM,Peik Hall 335,25,"Hartman, Elizabeth N"
281,CLA,2,M,10:10 AM,12:05 PM,Lind Hall 340,15,"Powell, Elliott Hunter"
282,CLA,6,T,1:00 PM,3:15 PM,Scott Hall 105,15,"Child, Brenda J"
283,CLA,2,T,4:00 PM,6:30 PM,Vincent Hall 213,15,"Manalansan, Martin Fajardo"
284,CLA,15,W,1:25 PM,3:20 PM,Vincent Hall 364,15,"Pierce, Jennifer L"
285,CLA,16,Th,5:30 PM,8:00 PM,Blegen Hall 120,16,"Jarvi, Monica Jean"
286,CLA,10,MW,2:30 PM,3:45 PM,Blegen Hall 235,10,"Johnson, Ethan William"
287,CLA,22,MW,9:45 AM,11:00 AM,Anderson Hall 230,23,"Smalkoski, Kari; Ornelas MA, E; Pierre, Beaudelaine"
288,CLA,11,W,5:30 PM,8:00 PM,Blegen Hall 110,8,"Matsunaga, John Michael"
289,CLA,5,M,1:00 PM,3:30 PM,Scott Hall 4,15,"Manalansan, Martin Fajardo"
290,CLA,7,MW,9:45 AM,11:00 AM,Blegen Hall 110,15,"Lee, Mai Na M."
291,CLA,10,TTh,8:15 AM,9:30 AM,Blegen Hall 240,10,"Mcelroy, James Ryan"
292,CLA,86,TTh,1:00 PM,2:15 PM,Nicholson Hall 35,86,"Lopez Lyman, Jessica; Mallory, Aaron Donald; Padilla, Kiara Priscilla"
293,CLA,4,TTh,1:00 PM,2:15 PM,Nicholson Hall 35,15,"Lopez Lyman, Jessica; Mallory, Aaron Donald; Padilla, Kiara Priscilla"
294,CLA,16,TTh,11:15 AM,12:30 PM,Blegen Hall 425,20,"Davalos, Karen Mary"
295,CLA,17,MW,1:00 PM,2:15 PM,Nicholson Hall 145,25,"Ordonez, Magaly"
296,CLA,15,MW,2:30 PM,3:45 PM,Burton Hall 125,30,"Guzman, Roy Gerardo"
297,CLA,4,MW,8:15 AM,9:30 AM,Carlson School of Mgmt L-114,10,"McNamara, Patrick J"
298,CLA,20,TTh,11:15 AM,12:30 PM,Wulling Hall 220,20,"Patino Jr, Jimmy Charles; Moreno, Ernesto Raul"
299,CLA,13,MW,9:45 AM,11:00 AM,Nicholson Hall 145,15,"Covarrubias, Alexandra Mendoza"
300,CLA,15,MW,11:15 AM,12:30 PM,Nicholson Hall 145,16,"Covarrubias, Alexandra Mendoza"
301,CLA,6,MW,4:00 PM,5:15 PM,Ford Hall 115,15,"Covarrubias, Alexandra Mendoza"
302,CLA,13,Th,4:00 PM,6:30 PM,Amundson Hall 116,25,"Torres PhD, Eden E."
303,CLA,11,TTh,2:30 PM,3:45 PM,Nicholson Hall 355,20,"Lopez Lyman, Jessica"
304,CLA,8,Th,3:15 PM,5:45 PM,Appleby Hall 10303:15 PM 05:45 PM Th Scott Hall 105,15,"Patino Jr, Jimmy Charles"
305,CLA,26,W,3:35 PM,4:25 PM,Folwell Hall 106,35,"Johnson, Evan Louis"
306,CLA,26,W,3:35 PM,4:25 PM,Appleby Hall 302,35,"Blue-Downs, Charissa L"
307,CLA,27,W,3:35 PM,4:25 PM,Amundson Hall 120,35,"Hines, Alexander"
308,CLA,30,W,3:35 PM,4:25 PM,Appleby Hall 303,35,"Johnson, Melanie"
309,CLA,28,W,3:35 PM,4:25 PM,Lind Hall 229,35,"Smaller, Jr., Gayle"
310,CLA,29,W,2:30 PM,4:25 PM,Kolthoff Hall 133,29,"Golden, Sean Cameron"
311,CLA,28,W,2:30 PM,4:25 PM,Lind Hall 315,29,"Hammond, Kayla Marie"
312,CLA,29,W,2:30 PM,4:25 PM,Kolthoff Hall 139,29,"Hart-Mrema, Tasha Shenet"
313,CLA,27,W,2:30 PM,4:25 PM,Ford Hall 130,28,"Telles, Juan Antonio"
314,CLA,26,W,2:30 PM,4:25 PM,Scott Hall 4,28,"Moua, Pao"
315,CLA,29,W,2:30 PM,4:25 PM,Kolthoff Hall 140,29,"Xiong, Kevin"
316,CLA,27,W,2:30 PM,4:25 PM,Bruininks Hall 117,29,"Cruz, Tabatha"
317,CLA,29,W,2:30 PM,4:25 PM,Kolthoff Hall 138,29,"Mrutu, Amaniel"
318,CLA,27,W,2:30 PM,4:25 PM,Blegen Hall 210,29,"Hill, Ta'Mara"
319,CLA,10,M,3:35 PM,4:25 PM,Bruininks Hall 117,10,"Crichlow MD, Renee M; Slattengren DO, Andrew Heslin"
320,CLA,15,MW,1:00 PM,2:15 PM,Civil Engineering Bldg 213,20,"Face, Timothy L"
321,CLA,13,MW,2:30 PM,3:45 PM,Blegen Hall 335,20,"Vargas Marquez, Natalia Francisca"
322,CLA,9,M,3:35 PM,4:25 PM,Bruininks Hall 119,10,"Slattengren DO, Andrew Heslin"
323,CLA,139,MWF,12:20 PM,1:10 PM,Fraser Hall 102,150,"Smith, Stephen"
324,CLA,163,MF,11:15 AM,12:05 PM,Nicholson Hall 275,162,"Krevans, Nita"
325,CLA,26,T,8:15 AM,9:30 AM,Nicholson Hall 355,27,"Culbertson, Richard Mcdaniel"
326,CLA,27,Th,8:15 AM,9:30 AM,Nicholson Hall 355,27,"Culbertson, Richard Mcdaniel"
327,CLA,27,T,9:45 AM,11:00 AM,Nicholson Hall 335,27,"Knight, Luke Burton"
328,CLA,28,Th,9:45 AM,11:00 AM,Nicholson Hall 335,27,"Chambers, Seth Michael"
329,CLA,28,T,11:15 AM,12:30 PM,Nicholson Hall 335,27,"Knight, Luke Burton"
330,CLA,27,Th,11:15 AM,12:30 PM,Nicholson Hall 335,27,"Chambers, Seth Michael"
331,CLA,19,MF,11:15 AM,12:05 PM,Nicholson Hall 275,20,"Krevans, Nita"
332,CLA,19,W,11:15 AM,12:30 PM,Nicholson Hall 135,20,"Krevans, Nita"
333,CLA,66,TTh,1:00 PM,2:15 PM,Nicholson Hall 275,72,"Levinson, Hanne Loeland"
334,CLA,20,MW,9:45 AM,11:00 AM,Appleby Hall 223,20,"Olson, S. Douglas"
335,CLA,7,WF,9:45 AM,11:00 AM,Appleby Hall 219,20,"Ahearne-Kroll, Stephen P."
336,CLA,15,TTh,1:00 PM,2:15 PM,Nicholson Hall 275,18,"Levinson, Hanne Loeland"
337,CLA,5,WF,9:45 AM,11:00 AM,Appleby Hall 219,5,"Ahearne-Kroll, Stephen P."
338,CLA,5,T,2:30 PM,5:00 PM,Nicholson Hall 201,7,"Ahearne-Kroll, Stephen P."
339,CLA,25,MW,8:15 AM,9:30 AM,Ford Hall B80,25,"Lassiter IV, Jack Dempsey"
340,CLA,25,MW,8:15 AM,9:30 AM,Ford Hall B29,25,"Quartz, Sean"
341,CLA,25,MW,9:45 AM,11:00 AM,Kolthoff Hall 133,25,"Baxter-Kauf, Mike"
342,CLA,25,TTh,8:15 AM,9:30 AM,Ford Hall 127,25,"Carlson, Kristen"
343,CLA,25,TTh,8:15 AM,9:30 AM,Ford Hall B53,25,"Anderson, Wendy K. Z."
344,CLA,24,MW,9:45 AM,11:00 AM,Ford Hall B29,25,"Vue, Sylvia"
345,CLA,26,TTh,9:45 AM,11:00 AM,Bruininks Hall 123,25,"Odash, Diane L"
346,CLA,25,TTh,9:45 AM,11:00 AM,Ford Hall B29,25,"Anderson, Wendy K. Z."
347,CLA,25,MW,11:15 AM,12:30 PM,Ford Hall B15,25,"Elias, Liora P."
348,CLA,25,MW,11:15 AM,12:30 PM,Ford Hall B29,25,"Baxter-Kauf, Mike"
349,CLA,25,TTh,11:15 AM,12:30 PM,Nicholson Hall 120,25,"Smale, Bee"
350,CLA,25,TTh,11:15 AM,12:30 PM,Blegen Hall 115,25,"Juffer, Alexander J; Zimmerman, Heidi M"
351,CLA,25,TTh,1:00 PM,2:15 PM,Wulling Hall 240,25,"Juffer, Alexander J; Zimmerman, Heidi M"
352,CLA,25,TTh,1:00 PM,2:15 PM,Ford Hall B80,25,"Short, Eric J"
353,CLA,25,MW,1:00 PM,2:15 PM,Ford Hall 130,25,"Palomino, Selena Jacqueline"
354,CLA,24,MW,1:00 PM,2:15 PM,Ford Hall B10,25,"Juffer, Alexander J; Zimmerman, Heidi M"
355,CLA,24,MW,1:00 PM,2:15 PM,Ford Hall B29,25,"Baxter-Kauf, Mike"
356,CLA,24,TTh,11:15 AM,12:30 PM,Ford Hall B29,25,"Anderson, Wendy K. Z."
357,CLA,24,MW,2:30 PM,3:45 PM,Ford Hall B29,25,"Frank, Jay Alexander"
358,CLA,25,TTh,2:30 PM,3:45 PM,Blegen Hall 110,25,"Calder, Simon Richard"
359,CLA,24,TTh,2:30 PM,3:45 PM,Ford Hall B29,25,"Short, Eric J"
360,CLA,24,MW,4:00 PM,5:15 PM,Ford Hall B29,25,"Elias, Liora P."
361,CLA,23,TTh,4:00 PM,5:15 PM,Bruininks Hall 123,25,"Short, Eric J"
362,CLA,19,MW,8:45 AM,10:00 AM,Ruttan Hall B30,25,"VanCleave, Jeffrey Thomas"
363,CLA,24,MW,10:15 AM,11:30 AM,Ruttan Hall B30,25,"VanCleave, Jeffrey Thomas"
364,CLA,25,MW,11:45 AM,1:00 PM,Ruttan Hall B22,25,"VanCleave, Jeffrey Thomas"
365,CLA,23,W,6:00 PM,9:00 PM,Ford Hall B53,25,"Calder, Simon Richard"
366,CLA,23,MW,2:30 PM,3:45 PM,Mechanical Engineering 221,25,"Elias, Liora P."
367,CLA,20,TTh,9:45 AM,11:00 AM,Ford Hall 155,20,"Short, Eric J"
368,CLA,13,TTh,4:00 PM,5:15 PM,Lind Hall 325,20,"Nordin, John P"
369,CLA,25,MW,8:15 AM,9:30 AM,Ford Hall 127,25,"Brenneise, Allison Duncan"
370,CLA,25,MW,9:45 AM,11:00 AM,Ford Hall 110,25,"Bruns, Catherine Jane"
371,CLA,24,MW,11:15 AM,12:30 PM,Ford Hall 127,25,"Calder, Simon Richard"
372,CLA,25,MW,1:00 PM,2:15 PM,Ford Hall B15,25,"Heinze, William Mclain"
373,CLA,23,MW,2:30 PM,3:45 PM,Ford Hall 127,25,"Fleming, Austin Mark"
374,CLA,25,TTh,9:45 AM,11:00 AM,Blegen Hall 330,25,"Musleh, Samira"
375,CLA,24,TTh,11:15 AM,12:30 PM,Ford Hall 127,25,"Liu, Kevin"
376,CLA,26,MW,1:00 PM,2:15 PM,Ford Hall 127,25,"Brenneise, Allison Duncan"
377,CLA,24,MW,4:00 PM,5:15 PM,Ford Hall 127,25,"Calder, Simon Richard"
378,CLA,23,TTh,4:00 PM,5:15 PM,Ford Hall 127,25,"Helwich, David A"
379,CLA,18,MW,11:15 AM,12:30 PM,Ford Hall B53,20,"Winderman, Emily Marietta"
380,CLA,29,W,6:00 PM,9:00 PM,Ford Hall B29,25,"Helwich, David A; Heinze, William Mclain"
381,CLA,16,T,8:00 AM,9:55 AM,Rarig Center Studio E08:00 AM 09:55 AM Th Rarig Center Studio E,18,"Hutchinson, Lisa Mary"
382,CLA,18,M,1:25 PM,3:20 PM,Rarig Center Studio E01:25 PM 03:20 PM W Ford Hall 115,18,"Hutchinson, Lisa Mary"
383,CLA,17,M,1:25 PM,3:20 PM,Ford Hall 11501:25 PM 03:20 PM W Rarig Center Studio E,18,"Roy, Elja"
384,CLA,17,T,10:10 AM,12:05 PM,Rarig Center Studio E10:10 AM 12:05 PM Th Ford Hall 115,18,"Hutchinson, Lisa Mary"
385,CLA,17,T,10:10 AM,12:05 PM,Ford Hall 11510:10 AM 12:05 PM Th Rarig Center Studio E,18,"Schot Klotzbach, Dawn Marie"
386,CLA,16,M,10:10 AM,12:05 PM,Rarig Center Studio E10:10 AM 12:05 PM W Ford Hall 115,18,"Hutchinson, Lisa Mary"
387,CLA,15,M,10:10 AM,12:05 PM,Ford Hall 11510:10 AM 12:05 PM W Rarig Center Studio E,18,"Jurisz, Rebecca Ann"
388,CLA,19,W,9:05 AM,12:05 PM,Rarig Center Studio B,20,"Pedelty, Mark Holmes"
389,CLA,19,TTh,10:10 AM,12:05 PM,Rarig Center Studio B,20,"Jurisz, Rebecca Ann"
390,CLA,15,TTh,1:25 PM,3:20 PM,Rarig Center Studio B,20,"Jurisz, Rebecca Ann"
391,CLA,121,MW,1:00 PM,2:15 PM,Anderson Hall 230,125,"Pedelty, Mark Holmes; Bruns, Catherine Jane; Morrison, Joshua; Rudisill, Nicole"
392,CLA,23,MW,8:15 AM,9:30 AM,Ford Hall B53,25,"Fitzsimmons, Kristin"
393,CLA,25,MW,9:45 AM,11:00 AM,Ford Hall 127,25,"Bayne, Caroline Noel"
394,CLA,25,TTh,9:45 AM,11:00 AM,Ford Hall 127,25,"Hamilton, Joy"
395,CLA,23,TTh,1:00 PM,2:15 PM,Ford Hall 127,25,"Morrison, Joshua"
396,CLA,8,W,5:30 PM,8:00 PM,Blegen Hall 110,9,"Matsunaga, John Michael"
397,CLA,124,TTh,2:30 PM,3:45 PM,Bruininks Hall 220,125,"Rose, Jeremy H; Geier Olive, Grace Elizabeth; Pierce-Ramsdell, Harley Erica"
398,CLA,49,TTh,11:15 AM,12:30 PM,Ford Hall B10,49,"Mulawa, Amy C"
399,CLA,18,MW,8:15 AM,9:30 AM,Appleby Hall 226,27,"Gesche, Nan"
400,CLA,27,MW,9:45 AM,11:00 AM,Appleby Hall 102,27,"Gesche, Nan"
401,CLA,27,TTh,11:15 AM,12:30 PM,Kolthoff Hall 133,27,"Shada, Andrea"
402,CLA,28,MW,11:15 AM,12:30 PM,Ford Hall 110,27,"Shada, Andrea"
403,CLA,27,MW,1:00 PM,2:15 PM,Ford Hall 110,27,"Galarneault, Stephanie M"
404,CLA,27,MW,2:30 PM,3:45 PM,Ford Hall B10,27,"Galarneault, Stephanie M"
405,CLA,13,T,6:00 PM,9:00 PM,Ford Hall 127,27,"Gesche, Nan"
406,CLA,27,TTh,1:00 PM,2:15 PM,Ford Hall B29,27,"Warren, Natalie"
407,CLA,27,TTh,9:45 AM,11:00 AM,Ford Hall B53,27,"Shada, Andrea"
408,CLA,27,TTh,11:15 AM,12:30 PM,Ford Hall B53,27,"Odash, Diane L"
409,CLA,29,TTh,2:30 PM,3:45 PM,Ford Hall B53,27,"Odash, Diane L"
410,CLA,52,MW,9:45 AM,11:00 AM,Burton Hall 120,52,"Rose, Jeremy H; Palomino, Selena Jacqueline"
411,CLA,26,TTh,11:15 AM,12:30 PM,Scott Hall 4,25,"Trisler, Bree Ann"
412,CLA,26,MW,2:30 PM,3:45 PM,Ford Hall B53,25,"Rudisill, Nicole"
413,CLA,24,MW,11:15 AM,12:30 PM,Appleby Hall 226,25,"Presley, Rachel; Bayne, Caroline Noel"
414,CLA,83,TTh,11:15 AM,12:30 PM,Anderson Hall 350,125,"Hallsby, Atilla T; Carlson, Kristen; Fleming, Austin Mark; Lassiter IV, Jack Dempsey"
415,CLA,22,MW,1:00 PM,2:15 PM,Ford Hall B53,25,"Geier Olive, Grace Elizabeth"
416,CLA,25,MW,4:00 PM,5:15 PM,Ford Hall B53,25,"Helwich, David A; Smale, Bee"
417,CLA,29,TTh,9:45 AM,11:00 AM,Ford Hall B15,30,"Keremidchieva, Zornitsa D"
418,CLA,25,TTh,9:45 AM,11:00 AM,Ford Hall B80,25,"Knutson, Brittany Ann"
419,CLA,15,TTh,11:15 AM,12:30 PM,Mechanical Engineering 212,49,"Rodman, Gilbert B."
420,CLA,23,MW,2:30 PM,3:45 PM,Tate Hall B55,25,"Winderman, Emily Marietta; Knutson, Brittany Ann"
421,CLA,23,MW,9:45 AM,11:00 AM,Ford Hall 151,25,"Yahnke, Megan Sue"
422,CLA,27,MW,11:15 AM,12:30 PM,Ford Hall B80,27,"Vavrus, Mary D; Trisler, Bree Ann"
423,CLA,11,MW,2:30 PM,4:15 PM,Ford Hall 170,16,"Schot Klotzbach, Dawn Marie"
424,CLA,26,MW,9:45 AM,11:00 AM,Ford Hall B53,25,"Wight, Jules; Baxter, Jasmine"
425,CLA,23,TTh,2:30 PM,3:45 PM,Ford Hall 127,25,"Rodman, Gilbert B.; Frank, Jay Alexander"
426,CLA,24,MW,11:15 AM,12:30 PM,Tate Hall B55,25,"Jones, Susanne Margarethe; Quartz, Sean"
427,CLA,7,MW,1:00 PM,2:15 PM,Ford Hall B80,25,"Campbell, Karlyn Kohrs"
428,CLA,24,TTh,11:15 AM,12:30 PM,Ford Hall B80,25,"Hewes, Dean E"
429,CLA,18,M,2:30 PM,5:00 PM,Kolthoff Hall 139,25,"Vavrus, Mary D"
430,CLA,6,T,5:30 PM,8:30 PM,Ford Hall B60,10,"Rose, Jeremy H"
431,CLA,8,TTh,2:30 PM,3:45 PM,Ford Hall B80,25,"Hallsby, Atilla T"
432,CLA,16,TTh,1:00 PM,2:15 PM,Ford Hall B53,25,"Keremidchieva, Zornitsa D"
433,CLA,13,F,12:15 PM,1:15 PM,Ford Hall 130,20,"Odash, Diane L; Squires, Catherine R"
434,CLA,8,W,2:30 PM,5:00 PM,Ford Hall 200,10,"Squires, Catherine R"
435,CLA,5,M,2:30 PM,5:00 PM,Ford Hall 200,10,"Jones, Susanne Margarethe"
436,CLA,9,T,2:30 PM,5:00 PM,Ford Hall 200,12,"Ouellette, Laurie Jean"
437,CLA,9,Th,2:30 PM,5:00 PM,Ford Hall 200,15,"Greene, Ronald Walter"
438,CLA,183,TTh,9:45 AM,11:00 AM,Nicholson Hall 155,184,"Hadley, Matthew James"
439,CLA,181,TTh,12:45 PM,2:00 PM,Nicholson Hall 155,184,"Lewis, Adam Charles"
440,CLA,74,F,9:05 AM,12:05 PM,Blegen Hall 10,74,"Lekas, Michelle Yvonne"
441,CLA,20,T,9:05 AM,9:55 AM,Wulling Hall 220,20,"Henderson, Nicholas John Ryder"
442,CLA,13,T,10:10 AM,11:00 AM,Wulling Hall 220,14,"Henderson, Nicholas John Ryder"
443,CLA,17,W,9:05 AM,9:55 AM,Kolthoff Hall 140,17,"Bargi, Drishadwati"
444,CLA,12,W,10:10 AM,11:00 AM,Kolthoff Hall 140,12,"Bargi, Drishadwati"
445,CLA,12,Th,11:15 AM,12:05 PM,Appleby Hall 223,11,"Winegar-Schultz, Zosha Kenya"
446,CLA,69,MW,11:15 AM,12:30 PM,Nicholson Hall 155,70,"Gill, Meredith Morgan"
447,CLA,14,M,9:05 AM,9:55 AM,Smith Hall 111,14,"Martin, Lucas Charles"
448,CLA,15,M,10:10 AM,11:00 AM,Smith Hall 111,14,"Martin, Lucas Charles"
449,CLA,13,F,9:05 AM,9:55 AM,Nicholson Hall 125,14,"Yang, Xiaoli"
450,CLA,13,F,10:10 AM,11:00 AM,Nicholson Hall 125,14,"Yang, Xiaoli"
451,CLA,14,W,9:05 AM,9:55 AM,Nicholson Hall 335,14,"Doshi, Abhay Rajesh"
452,CLA,25,MW,8:15 AM,9:30 AM,Nicholson Hall 345,25,"Azodanloo, Heidar Ghaja"
453,CLA,24,MWF,11:15 AM,12:05 PM,Mechanical Engineering 221,25,"Henseler, Matthew Clark"
454,CLA,19,TTh,9:45 AM,11:00 AM,Nicholson Hall 345,25,"Rathi, Harshit"
455,CLA,25,MW,2:30 PM,3:45 PM,Nicholson Hall 345,25,"Gildersleeve, Courtney L"
456,CLA,23,MWF,10:10 AM,11:00 AM,Nicholson Hall 110,25,"Leong, Alexandra Elyse"
457,CLA,25,TTh,4:00 PM,5:15 PM,Folwell Hall 31,25,"Gyenge, Andrea"
458,CLA,23,W,6:20 PM,8:50 PM,Nicholson Hall 345,25,"Hudecova, Eva Ruth"
459,CLA,24,TTh,2:30 PM,3:45 PM,Lind Hall 303,25,"Alderks, Elisabeth Granquist"
460,CLA,23,MW,8:15 AM,9:30 AM,Nicholson Hall 145,25,"David, Thomas P"
461,CLA,23,TTh,11:15 AM,12:30 PM,Nicholson Hall 355,25,"Zanghi, Alexis Palmer"
462,CLA,9,Th,6:20 PM,8:50 PM,Nicholson Hall 345,25,"Baasch, Kyle"
463,CLA,10,W,6:20 PM,8:50 PM,Amundson Hall 104,25,"Lewis, Adam Charles"
464,CLA,21,TTh,12:45 PM,2:00 PM,Lind Hall 215,20,"Hennefeld, Margaret DeKoven"
465,CLA,20,MW,2:30 PM,3:45 PM,Appleby Hall 223,20,"Uwe, Christian"
466,CLA,5,Th,2:00 PM,5:00 PM,Nicholson Hall 325,15,"Casarino, Cesare"
467,CLA,8,MW,2:30 PM,3:45 PM,Nicholson Hall 145,30,"Brown, Tony C."
468,CLA,22,MW,11:15 AM,12:30 PM,Akerman Hall 215,30,"Uwe, Christian"
469,CLA,15,TTh,11:15 AM,12:30 PM,Carlson School of Mgmt L-118,30,"Brennan, Timothy Andres"
470,CLA,14,T,2:30 PM,3:45 PM,Nicholson Hall 12502:30 PM 05:15 PM Th Nicholson Hall 125,27,"Ganguly, Keya"
471,CLA,19,MW,12:45 PM,2:00 PM,Nicholson Hall 35,80,"Hudecova, Eva Ruth"
472,CLA,31,MW,1:00 PM,2:15 PM,Nicholson Hall 110,48,"Henseler, Matthew Clark"
473,CLA,21,TTh,2:30 PM,3:45 PM,Civil Engineering Bldg 212,50,"Stiffler, Brad"
474,CLA,46,TTh,2:30 PM,3:45 PM,Nicholson Hall 110,48,"Hadley, Matthew James"
475,CLA,103,MW,1:00 PM,2:15 PM,Nicholson Hall 155,140,"Hadley, Matthew James"
476,CLA,8,Th,6:20 PM,8:50 PM,Nicholson Hall 355,30,"Stiffler, Brad"
477,CLA,56,MW,1:00 PM,2:15 PM,Burton Hall 120,60,"Lekas, Michelle Yvonne"
478,CLA,29,MW,9:45 AM,11:00 AM,Nicholson Hall 125,40,"Hudecova, Eva Ruth"
479,CLA,20,TTh,4:00 PM,5:15 PM,Bruininks Hall 117,30,"Gopinath, Sumanth S"
480,CLA,9,W,1:00 PM,3:30 PM,Appleby Hall 302,20,"Gyenge, Andrea"
481,CLA,13,MW,1:00 PM,2:15 PM,Nicholson Hall 120,30,"Gildersleeve, Courtney L"
482,CLA,14,Th,6:20 PM,8:50 PM,Nicholson Hall 14506:30 PM 08:30 PM W Nicholson Hall 145,20,"Capper, Emily Ruth"
483,CLA,9,TTh,11:15 AM,12:30 PM,Nicholson Hall 325,20,"Ganguly, Keya"
484,CLA,9,M,5:00 PM,8:00 PM,Nicholson Hall 201,15,"Brown, Tony C."
485,CLA,13,T,2:00 PM,5:00 PM,Nicholson Hall 135,10,"Casarino, Cesare"
486,CLA,10,W,1:00 PM,4:00 PM,Nicholson Hall 325,15,"Hennefeld, Margaret DeKoven"
487,CLA,510,MWF,9:05 AM,9:55 AM,Willey Hall 175,560,"Aziz, Fahima"
488,CLA,35,W,10:10 AM,11:00 AM,Blegen Hall 335,35,"Gribbin, Katerina Marie Suttie"
489,CLA,34,W,10:10 AM,11:00 AM,Hanson Hall 1-109,35,"Jung, Rahee"
490,CLA,35,W,10:10 AM,11:00 AM,Hanson Hall 1-107,35,"Jait, Esteban"
491,CLA,35,W,11:15 AM,12:05 PM,Blegen Hall 125,35,"Zhang, Entian"
492,CLA,34,W,11:15 AM,12:05 PM,Blegen Hall 415,35,"Tan, Jiaxi"
493,CLA,35,W,11:15 AM,12:05 PM,Blegen Hall 225,35,"Jait, Esteban"
494,CLA,34,W,12:20 PM,1:10 PM,Carlson School of Mgmt L-122,35,"Diaz De Leon, Rene Manuel"
495,CLA,34,W,12:20 PM,1:10 PM,Blegen Hall 225,35,"Cunningham, Evan Robert"
496,CLA,35,W,10:10 AM,11:00 AM,Hubert H. Humphrey School 184,35,"Ramos, Alyssa Joy"
497,CLA,35,W,1:25 PM,2:15 PM,Carlson School of Mgmt L-126,35,"Stanek, Leo"
498,CLA,35,W,2:30 PM,3:20 PM,Blegen Hall 110,35,"Ramos, Alyssa Joy"
499,CLA,35,W,2:30 PM,3:20 PM,Carlson School of Mgmt 1-147,35,"Stanek, Leo"
500,CLA,35,W,8:00 AM,8:50 AM,Blegen Hall 125,35,"Zhang, Xiaohan"
501,CLA,31,W,11:15 AM,12:05 PM,Blegen Hall 230,35,"Ascarza Mendoza, Diego Danilo"
502,CLA,28,W,11:15 AM,12:05 PM,Blegen Hall 220,35,"Ansari, Mahdi"
503,CLA,34,W,11:15 AM,12:05 PM,Blegen Hall 240,35,"Barrera, Sergio Ernesto"
504,CLA,492,MWF,10:10 AM,11:00 AM,Willey Hall 175,595,"Aziz, Fahima"
505,CLA,34,F,9:05 AM,9:55 AM,Hanson Hall 1-107,35,"Tian, Jian"
506,CLA,35,F,11:15 AM,12:05 PM,Blegen Hall 140,35,"Ozder, Nesile"
507,CLA,35,F,9:05 AM,9:55 AM,Blegen Hall 110,35,"Ramos, Alyssa Joy"
508,CLA,35,F,9:05 AM,9:55 AM,Blegen Hall 145,35,"Jung, Rahee"
509,CLA,37,F,9:05 AM,9:55 AM,Blegen Hall 140,37,"Gribbin, Katerina Marie Suttie"
510,CLA,35,F,1:25 PM,2:15 PM,Blegen Hall 145,35,"Zhang, Entian"
511,CLA,35,F,1:25 PM,2:15 PM,Blegen Hall 140,35,"Gribbin, Katerina Marie Suttie"
512,CLA,35,F,12:20 PM,1:10 PM,Blegen Hall 135,35,"Tan, Jiaxi"
513,CLA,35,F,12:20 PM,1:10 PM,Blegen Hall 110,35,"Zhang, Entian"
514,CLA,36,F,2:30 PM,3:20 PM,Hanson Hall 1-103,35,"Stanek, Leo"
515,CLA,35,F,12:20 PM,1:10 PM,Hanson Hall 1-103,35,"Diaz De Leon, Rene Manuel"
